CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
11,서울,11710,송파구,리더스포츠,24072272,5805,서울특별시 송파구 동남로 108,지하1층 B 102호 리더짐(문정동),4,농구,127.1233728,37.4896516,장애인강좌,,
11,서울,11740,강동구,한국체대석사태풍태권도,24705877,5344,서울특별시 강동구 양재대로116길 95,2층(길동),22,태권도,127.1457382,37.5376716,장애인강좌,,
11,서울,11560,영등포구,프라이드필라테스,28329682,7433,서울특별시 영등포구 여의대방로 95,4층 프라이드필라테스(신길동),79,필라테스,126.9171529,37.4976542,장애인강좌,,
11,서울,11740,강동구,검도교실경당,24826566,5325,서울특별시 강동구 구천면로 267,검도교실경당(천호동),1,검도,127.1322074,37.5441337,장애인강좌,,
11,서울,11500,강서구,품태권스쿨,236649007,7564,서울특별시 강서구 공항대로59길 41,2층 품태권스쿨(등촌동),22,태권도,126.863371,37.5535444,장애인강좌,,
11,서울,11470,양천구,경희대정석태권도,,8053,서울특별시 양천구 신정로7길 60-14,대승프라자4층 402호(신정동),22,태권도,126.8392709,37.5125524,장애인강좌,,
11,서울,11590,동작구,이소영탁구교실,28147110,7065,서울특별시 동작구 여의대방로 22,"상가동 145, 146호(신대방동, 우성아파트)",21,탁구,126.9115326,37.4920816,장애인강좌,,
11,서울,11380,은평구,경희대중앙태권도,23831113,3416,서울특별시 은평구 역말로 37,201호(역촌동),22,태권도,126.9143559,37.6059802,장애인강좌,,
11,서울,11680,강남구,포텐PT,,6110,서울특별시 강남구 학동로4길 18,지하1층(논현동),25,헬스,127.0231828,37.5102582,장애인강좌,,
11,서울,11740,강동구,경희대청무체육관,24700430,5330,서울특별시 강동구 구천면로 258,3층 경희대청무체육관(천호동),22,태권도,127.1319219,37.5432302,장애인강좌,,
11,서울,11380,은평구,연신내복싱클럽,23851282,3386,서울특별시 은평구 연서로26길 4,4층(대조동),76,복싱,126.9199338,37.6171283,장애인강좌,,
11,서울,11680,강남구,SDTA태권도교육관,234110712,6342,서울특별시 강남구 양재대로55길 31,동성빌딩5층(일원동),22,태권도,127.0870125,37.4929303,장애인강좌,,
11,서울,11650,서초구,내아이발달센터(서초),274352468,6785,서울특별시 서초구 동산로 32,"지하1층 내아이발달센터(양재동, 세정빌)",3,기타종목,127.0428021,37.4704077,장애인강좌,,
11,서울,11650,서초구,경희대최강태권도,220571323,6800,서울특별시 서초구 헌릉로8길 9-8,2층 경희대최강태권도(내곡동),22,태권도,127.0599237,37.4567153,장애인강좌,,
11,서울,11710,송파구,포올태권도 운동발달센터,24487983,5656,서울특별시 송파구 양재대로72길 18,백조상가 2층 포올태권도 운동발달센터(오금동),22,태권도,127.1287636,37.5090801,장애인강좌,,
11,서울,11260,중랑구,마음열기 태권도장,29790677,2019,서울특별시 중랑구 공릉로12가길 41,3층 마음열기 태권도장(묵동),22,태권도,127.0816845,37.6175349,장애인강좌,,
11,서울,11650,서초구,국가대표엠티에이태권도,25736004,6781,서울특별시 서초구 동산로13길 6,2층(양재동),22,태권도,127.0454002,37.4721853,장애인강좌,,
11,서울,11380,은평구,경희대태권도,23755777,3434,서울특별시 은평구 갈현로1길 24,2층 경희대태권도(신사동),22,태권도,126.9076399,37.5994943,장애인강좌,,
11,서울,11215,광진구,따숨,,4961,서울특별시 광진구 자양로 284,2층(구의동),3,기타종목,127.0918282,37.5511103,장애인강좌,,
11,서울,11470,양천구,국가대표스타클래스태권도장,,8017,서울특별시 양천구 목동동로8길 23,501호(신정동),22,태권도,126.8714868,37.5168559,장애인강좌,,
11,서울,11260,중랑구,복싱타임,24348212,2051,서울특별시 중랑구 동일로 802,401호 복싱타임(중화동),76,복싱,127.0797178,37.6020892,장애인강좌,,
11,서울,11350,노원구,상계탁구,,1662,서울특별시 노원구 덕릉로83길 9-20,3층(중계동),21,탁구,127.073886,37.6596092,장애인강좌,,
11,서울,11590,동작구,경희대태권스쿨,28123255,6940,서울특별시 동작구 등용로 127,"대방동 현대아파트 103동 상가 3층 경희대태권스쿨(대방동, 대방동현대아파트)",22,태권도,126.9306714,37.5129359,장애인강좌,,
11,서울,11215,광진구,킹태권도장,24527789,4977,서울특별시 광진구 광나루로37길 24,2층(구의동),22,태권도,127.0882162,37.5457907,장애인강좌,,
11,서울,11140,중구,남산타운문화체육센터,222808488,4595,서울특별시 중구 다산로 32,"남산타운문화체육센터 3층(신당동, 남산타운)",3,기타종목,127.0097435,37.5500494,장애인강좌,,
11,서울,11590,동작구,국가대표넘버원태권도,28145186,6918,서울특별시 동작구 만양로 26,"건영아파트상가218호(상도동, 건영아파트)",22,태권도,126.9499848,37.5077626,장애인강좌,,
11,서울,11200,성동구,마요재활트레이닝센터,,4716,서울특별시 성동구 독서당로59길 84,신동아 상가  205호(행당동),25,헬스,127.0336747,37.5552743,장애인강좌,,
11,서울,11590,동작구,상도태권도,28213152,6959,서울특별시 동작구 상도로22길 46,2층 상도태권도(상도동),22,태권도,126.937082,37.5014093,장애인강좌,,
11,서울,11590,동작구,상도태권도 신상도점,28261570,7047,서울특별시 동작구 장승배기로 7,3층 상도태권도(상도동),22,태권도,126.9434217,37.499329,장애인강좌,,
11,서울,11290,성북구,경희삼선체육관,27439158,2869,서울특별시 성북구 보문로29다길 7,3층 경희삼선체육관(삼선동3가),22,태권도,127.0133605,37.5855426,장애인강좌,,
11,서울,11110,종로구,종로청운스포렉스,216610835,3032,서울특별시 종로구 자하문로 105,종로청운스포렉스(청운동),12,수영,126.9694729,37.5859506,장애인강좌,,
11,서울,11320,도봉구,창동탁구클럽,29452430,1403,서울특별시 도봉구 노해로63길 51,상아프라자 지하1층 창동탁구클럽(창동),21,탁구,127.044805,37.6526883,장애인강좌,,
11,서울,11500,강서구,용인대대명태권도,226623007,7798,서울특별시 강서구 마곡서로 133,"713동 205호(마곡동, 마곡엠밸리7단지)",22,태권도,126.8229812,37.5651924,장애인강좌,,
11,서울,11110,종로구,좋은습관 PT STUDIO 서대문,,3165,서울특별시 종로구 송월길 99,"제상가동 2층 2211호(홍파동, 경희궁자이 2단지)",3,기타종목,126.9638824,37.5708754,장애인강좌,,
11,서울,11170,용산구,펠든크라이스다움,,4322,서울특별시 용산구 한강대로 205,"D2911(한강로1가, 용산파크자이)",3,기타종목,126.9729276,37.536532,장애인강좌,,
11,서울,11380,은평구,화랑태권도,23857853,3418,서울특별시 은평구 연서로 37,3층 화랑태권도(역촌동),22,태권도,126.9155514,37.6025674,장애인강좌,,
11,서울,11230,동대문구,경희태권도,29646801,2463,서울특별시 동대문구 제기로 131,"한신상가 5층(청량리동, 한신아파트)",22,태권도,127.0494012,37.5881072,장애인강좌,,
11,서울,11215,광진구,타운케이휘트니스,24471246,5100,서울특별시 광진구 뚝섬로 632,3층(자양동),25,헬스,127.0797369,37.5317929,장애인강좌,,
11,서울,11590,동작구,해가든짐,28136869,6980,서울특별시 동작구 서달로 150,"지하 102호, 해가든짐(흑석동, 이랜드해가든)",25,헬스,126.9622064,37.5066681,장애인강좌,,
11,서울,11320,도봉구,복당구교실,7076172213,1426,서울특별시 도봉구 해등로 123,삼성프라자 2층 201호 복당구교실(창동),112,당구,127.0405107,37.6545237,장애인강좌,,
11,서울,11380,은평구,유일탁구클럽,,3416,서울특별시 은평구 연서로 91,지층(역촌동),21,탁구,126.914984,37.6073218,장애인강좌,,
11,서울,11500,강서구,리베로탁구장,226548062,7668,서울특별시 강서구 등촌로39길 6,지하리베로탁구장(등촌동),21,탁구,126.8620485,37.5455957,장애인강좌,,
11,서울,11305,강북구,펀치라인복싱,29911388,1038,서울특별시 강북구 삼양로 472,2층 펀치라인복싱(수유동),76,복싱,127.015806,37.6453913,장애인강좌,,
11,서울,11305,강북구,함께가자아동발달센터,263267575,1048,강북구 한천로 1108-1,은승빌딩 4층,3,기타종목,127.0210433,37.6444276,장애인강좌,,
11,서울,11545,금천구,밸런스 필라테스,,8608,서울특별시 금천구 시흥대로 291,"310동 216호 밸런스필라테스(독산동, 금천롯데캐슬골드파크3차)",79,필라테스,126.8972935,37.4599811,장애인강좌,,
11,서울,11410,서대문구,동삼체육관,23093726,3673,서울특별시 서대문구 명지대길 41,2층(남가좌동),22,태권도,126.9240986,37.5820049,장애인강좌,,
11,서울,11620,관악구,옳은필라테스,,8748,서울특별시 관악구 양녕로 30,청운빌딩 6층(봉천동),79,필라테스,126.94695,37.4846139,장애인강좌,,
11,서울,11200,성동구,한국체대 한성태권도,,4726,서울특별시 성동구 금호산길 42,2층 한국체대 한성태권도(금호동2가),22,태권도,127.0195156,37.552005,장애인강좌,,
11,서울,11440,마포구,탁구장,23036070,3938,서울특별시 마포구 모래내로1길 3,지하1층(성산동),21,탁구,126.9038944,37.5645579,장애인강좌,,
11,서울,11680,강남구,리비필라테스 평생교육원,25750717,6295,서울특별시 강남구 언주로 118,"1층 126호(도곡동, 우성캐릭터199)",79,필라테스,127.0518632,37.4864448,장애인강좌,,
11,서울,11290,성북구,이룸발달지원센터,29426473,2751,서울특별시 성북구 오패산로10길 30,4030호(하월곡동),3,기타종목,127.038457,37.6051346,장애인강좌,,
11,서울,11380,은평구,구산탁구교실,23858441,3399,서울특별시 은평구 연서로 128,지하 1층(역촌동),21,탁구,126.9171099,37.610087,장애인강좌,,
11,서울,11500,강서구,비전태권도장,226087789,7748,서울특별시 강서구 곰달래로49길 29,3층 비전태권도(화곡동),22,태권도,126.8575932,37.5329383,장애인강좌,,
11,서울,11305,강북구,연세휘트니스태권도장,29055970,1041,서울특별시 강북구 삼양로 424,2층(수유동),3,기타종목,127.017134,37.6414233,장애인강좌,,
11,서울,11290,성북구,주아필라테스,,2766,서울특별시 성북구 장월로38길 4,5층 주아필라테스(장위동),79,필라테스,127.0515499,37.6180026,장애인강좌,,
11,서울,11500,강서구,한미태권도,226022670,7935,서울특별시 양천구 오목로 75,2층 한미태권도(신월동),22,태권도,126.8458382,37.5230689,장애인강좌,,
11,서울,11620,관악구,퍼스트_knsu 기계체조클럽 & 체육임용실기학원,249986280,8752,서울특별시 관악구 양녕로 29,미화빌딩 4층 퍼스트KNSU(봉천동),3,기타종목,126.9464107,37.4846787,장애인강좌,,
11,서울,11410,서대문구,이룸기구필라테스,23057090,3712,서울특별시 서대문구 수색로 20,4층(남가좌동),79,필라테스,126.9163574,37.5688389,장애인강좌,,
11,서울,11350,노원구,사우스포스포츠,,1894,서울특별시 노원구 광운로 44,"준빌딩3층, 사우스포 복싱클럽(월계동)",76,복싱,127.0595003,37.6213407,장애인강좌,,
11,서울,11215,광진구,주식회사 볼링사랑,24441100,5116,서울특별시 광진구 강변역로 50,동서울터미널 빌딩 6층 그랜드볼링장(구의동),10,볼링,127.0942004,37.534538,장애인강좌,,
11,서울,11380,은평구,연세파워태권도,23848888,3454,서울특별시 은평구 은평로8길 29,"지하1층(응암동, 서강스카이빌3)",22,태권도,126.919664,37.5978087,장애인강좌,,
11,서울,11530,구로구,고고점핑,266788181,8293,서울특별시 구로구 구로중앙로 134,"B1 고고점핑(구로동, 신구로자이나인스에비뉴)",3,기타종목,126.8846199,37.4999176,장애인강좌,,
11,서울,11545,금천구,팩토리짐,220989679,8584,서울특별시 금천구 두산로 70,A동 T-B201호(독산동),25,헬스,126.8956207,37.4689627,장애인강좌,,
11,서울,11410,서대문구,한국체대 태평양 태권도장,23754629,3691,서울특별시 서대문구 거북골로 182,지층 태평양 태권도장(북가좌동),22,태권도,126.9105572,37.5774329,장애인강좌,,
11,서울,11230,동대문구,연세체능관,222132349,2593,서울특별시 동대문구 황물로 54,3층(답십리동),22,태권도,127.0470784,37.5726922,장애인강좌,,
11,서울,11530,구로구,패트릭스아웃컴 고척점,220668788,8241,서울특별시 구로구 고척로 239,힘찬테크 5층 패트릭스아웃컴(고척동),3,기타종목,126.8595806,37.5067064,장애인강좌,,
11,서울,11350,노원구,올탁구클럽,220390161,1857,서울특별시 노원구 동일로 1051,5층 올탁구클럽(공릉동),21,탁구,127.0732779,37.6238176,장애인강좌,,
11,서울,11710,송파구,고려금메달펀태권도,,5814,서울특별시 송파구 위례순환로 478,센트라포레504(장지동),22,태권도,127.1340858,37.4775714,장애인강좌,,
11,서울,11710,송파구,파크골프(대한스포츠사회적협동조합),24197330,5737,서울특별시 송파구 문정로 246,송파구 사회적경제센터(마천동),3,기타종목,127.1420301,37.4999116,장애인강좌,,
11,서울,11290,성북구,파이널유도멀티짐 성북점,29231546,2850,서울특별시 성북구 보문로30길 36,엘리트빌딩 3층 파이널유도멀티짐 성북점(안암동1가),17,유도,127.0194097,37.5890377,장애인강좌,,
11,서울,11590,동작구,사단법인 룩스빛아트컴퍼니,25334863,7004,서울특별시 동작구 사당로13길 36,지층(사당동),7,댄스(줌바 등),126.9721187,37.4856576,장애인강좌,,
11,서울,11650,서초구,마이더스주니어,25848464,6586,서울특별시 서초구 방배로 196,지하 1층(방배동),26,종합체육시설,126.9918961,37.4910675,장애인강좌,,
11,서울,11500,강서구,파이널유도멀티짐,262046565,7786,서울특별시 강서구 등촌로 17,3층(화곡동),17,유도,126.8634675,37.5315894,장애인강좌,,
11,서울,11170,용산구,리솜필라테스,27900311,4380,서울특별시 용산구 이촌로29길 14,3층 리솜필라테스(한강로3가),79,필라테스,126.9597683,37.5243747,장애인강좌,,
11,서울,11380,은평구,이룸기구필라테스 증산,23057778,3497,서울특별시 은평구 증산로 325,3층 이룸기구필라테스(증산동),79,필라테스,126.9111104,37.5856519,장애인강좌,,
